sigma	surveillance_report_1	surveillance_report_3	surveillance_report_4_summer	surveillance_report_4_winter	season_amp	season_offset	aki_hospitalisation_4_winter	gastro_hospitalisation_4_winter	gastro_gp_attend_1	D_immun	probT_under5	probT_over5	logDensity
0.89056772965129	0.0017322809393299353	7.11299326973655e-4	0.006138013228103492	0.01633494441177056	0.017056152875358114	0.28009063885584284	0.28364810733347695	0.10185358559691199	0.3466424024560138	5.879193259129612	0.13694987664935623	0.03688951518595875	-658.6286676270438
0.8978038530005084	0.0016763760374537094	7.315958522296219e-4	0.005757113422376052	0.019674277201580347	0.018233227727200457	0.14246487926685858	0.2884217681347792	0.08562656062949035	0.3625116531187379	3.9413814356906207	0.12875245290086731	0.03462664738042248	-657.1804813774296
0.8650510767817373	0.0017262472764638943	6.400387838350018e-4	0.005022933781402426	0.01877454723892957	0.019260471977270807	0.2014769918020319	0.2949796816047313	0.08176028185467256	0.3661236414327681	5.651702442550292	0.13206318395706432	0.038266068667940974	-656.7082735428152
0.7913485432677206	0.0017595229022472315	6.358594072479019e-4	0.005878693214064638	0.015515698700013989	0.01913389430255212	0.2907206112494129	0.18006782653217168	0.06410525343858928	0.37788672822417785	6.198917958396777	0.1422694789646484	0.04249912183440669	-659.9229589962517
0.8999328669009948	0.0017836757558533846	6.152452384380904e-4	0.004172598273104303	0.016785692867626423	0.017898117288917454	0.19345340298551036	0.31298164132764594	0.06947940484337162	0.3744624136343077	4.014532896358029	0.11704843118396419	0.03567022344332455	-656.1863331586427
0.8922818607834111	0.0017395062850501292	6.220756002080633e-4	0.004179809753869562	0.017474665196021633	0.017382976568716527	0.29393785899484853	0.2393551341207296	0.07542174051808538	0.35716782829678134	4.83321279348461	0.12698819922354285	0.0363941234055623	-654.9286007788444
0.8816735337305598	0.001644187692905527	6.382291359687551e-4	0.0050419911445389876	0.016012402134344305	0.019456064081524737	0.23811811947821773	0.26634244113240896	0.062314359439413575	0.3446450197337734	6.82229374048877	0.1367144809547977	0.03917712016233891	-654.6963421586007
0.8892518683155763	0.0016736059542694812	7.464324541839322e-4	0.00525852278863893	0.020277549300505245	0.0187652981938111	0.1498599258313363	0.3348845577568968	0.07332949907368194	0.3459079106398513	6.251369004568323	0.14259354962961213	0.036735099079888436	-655.3023449347927
0.892384409512512	0.0016844271863418353	6.80080705093015e-4	0.005263214209654785	0.01684034537687328	0.01968354941670633	0.189084829104074	0.1922211524656371	0.08765931897850501	0.3423333470222757	6.12513615707546	0.13749798351601308	0.03729034037421943	-656.7580213249735
0.8789373312307373	0.0015751606114911049	6.47216878677869e-4	0.005697003754367259	0.016971999513095096	0.02031348822075918	0.31211278635330464	0.14665829429149413	0.06785356884808924	0.3234011798947202	8.240881734668001	0.1511671150014242	0.040051595626453045	-660.125639990266
0.8935031117249035	0.0016227799107419122	6.531236474433443e-4	0.005454161497543344	0.017778386254903446	0.017681669112958046	0.2411834964985266	0.18395198527333712	0.07378776939368452	0.34207825480628024	6.485029390599323	0.13570964328794352	0.038124016877725736	-656.147533063703
0.8487508021499053	0.0015687962490175112	7.051663120514727e-4	0.006336083682008827	0.018053123897320732	0.017108764996970255	0.24105404641837003	0.27248661060471524	0.06696090381728527	0.3374236920546833	7.703753814733797	0.1558558244776554	0.03995655221414628	-657.8155385888109
